date,open,high,low,close,average_price,day_variation,timeHigh,timeLow,volume,marketCap,circulatingSupply
2021-02-20,55887.34,57505.23,54626.56,56099.52,56065.9,0.38%,12:47:43,22:43:37,68145460025.92,1045371087640.23,18634225.0
2021-02-19,51675.98,56113.65,50937.28,55888.13,53525.46,8.15%,21:29:36,02:34:40,63495496917.85,1041380696669.48,18633306.0
2021-02-18,52140.97,52474.11,51015.76,51679.8,51744.94,-0.88%,00:25:38,12:16:37,52054723578.67,962915078024.48,18632331.0
2021-02-17,49207.28,52533.91,49072.38,52149.01,50803.14,5.98%,21:37:36,01:01:41,80820545404.32,971611626454.28,18631450.0
2021-02-16,47944.46,50341.1,47201.3,49199.87,48771.2,2.62%,12:36:38,00:37:42,77049582885.51,916623418253.64,18630606.0
2021-02-15,48696.54,48875.57,46347.48,47945.06,47611.52,-1.54%,00:49:42,02:34:42,77069903166.39,893210080038.98,18629868.0
2021-02-14,47114.51,49487.64,47114.51,48717.29,48301.08,3.4%,12:17:42,00:00:37,71248675228.22,907551330153.22,18628937.0
2021-02-13,47491.2,48047.74,46392.28,47105.52,47220.01,-0.81%,03:11:35,11:54:42,70250456155.05,877478894463.66,18627943.0
2021-02-12,47877.03,48745.73,46424.98,47504.85,47585.36,-0.78%,00:22:41,14:49:41,76555041195.79,884874050611.84,18627025.0
2021-02-11,44898.71,48463.47,44187.76,47909.33,46325.62,6.71%,20:33:42,01:15:37,81388911809.85,892364856135.99,18626118.0
2021-02-10,46469.76,47145.57,43881.15,44918.18,45513.36,-3.34%,10:22:36,15:51:09,87301089896.44,836616907526.53,18625350.0
2021-02-09,46184.99,48003.72,45166.96,46481.1,46585.34,0.64%,07:01:36,13:04:41,91809846885.69,865682956618.92,18624406.0
2021-02-08,38886.83,46203.93,38076.32,46196.46,42140.12,18.8%,23:58:41,04:01:40,101467222686.67,860342706259.7,18623562.0
2021-02-07,39250.19,39621.84,37446.15,38903.44,38533.99,-0.88%,09:55:50,16:19:36,65500641143.12,724478833211.11,18622487.0
2021-02-06,38138.39,40846.55,38138.39,39266.01,39492.47,2.96%,16:02:41,00:00:37,71326033652.98,731192490092.84,18621512.0
2021-02-05,36931.55,38225.91,36658.76,38144.31,37442.34,3.28%,14:01:43,02:01:41,58598066402.24,710266752533.8,18620518.0
2021-02-04,37475.1,38592.18,36317.5,36926.06,37454.84,-1.47%,08:31:39,15:27:41,68838074391.61,687542752523.24,18619443.0
2021-02-03,35510.82,37480.19,35443.98,37472.09,36462.09,5.52%,23:41:48,00:07:39,61166818158.83,697672910488.43,18618468.0
2021-02-02,33533.2,35896.88,33489.22,35510.29,34693.05,5.9%,20:11:19,00:02:39,63088585433.12,661114581663.76,18617550.0
2021-02-01,33114.58,34638.21,32384.23,33537.18,33511.22,1.28%,09:07:36,00:30:43,61400400660.27,624349044409.12,18616625.0
2021-01-31,34270.88,34288.33,32270.18,33114.36,33279.26,-3.37%,00:07:38,18:01:44,52754542671.38,616452744533.29,18615875.0
2021-01-30,34295.94,34834.71,32940.19,34269.52,33887.45,-0.08%,01:28:35,03:52:38,65141828798.26,637924573283.79,18614925.0
2021-01-29,34318.67,38406.26,32064.81,34316.39,35235.54,-0.01%,13:58:37,07:35:47,117894572510.68,638768671361.87,18614100.0
2021-01-28,30441.04,33858.31,30023.21,33466.1,31940.76,9.94%,23:24:33,00:25:42,76517157706.32,622910073819.62,18613168.0
2021-01-27,32564.03,32564.03,29367.14,30432.55,30965.58,-6.55%,00:00:43,14:53:41,62576762015.47,566417413553.9666,18612225.0
2021-01-26,32358.61,32794.55,31030.27,32569.85,31912.41,0.65%,23:04:40,14:49:42,60255421470.41,606169260386.9784,18611362.0
2021-01-25,32285.8,34802.74,32087.79,32366.39,33445.26,0.25%,14:13:38,22:32:42,59897054837.94,602350097075.4393,18610356.0
2021-01-24,32064.38,32944.01,31106.69,32289.38,32025.35,0.7%,05:08:39,19:34:41,48643830599.36,600888568009.5015,18609481.0
2021-01-23,32985.76,33360.98,31493.16,32067.64,32427.07,-2.78%,06:01:37,13:07:41,48354737975.29,596733137645.0635,18608575.0
2021-01-22,30817.63,33811.85,28953.37,33005.76,31382.61,7.1%,20:31:42,01:19:41,77207272511.13,614160521491.5516,18607675.0
2021-01-21,35549.4,35552.68,30250.75,30825.7,32901.71,-13.29%,00:02:35,22:41:48,75643067687.74,573565664943.0017,18606737.0
2021-01-20,36050.11,36378.33,33570.48,35547.75,34974.4,-1.39%,01:05:41,16:07:36,66834573161.3,661400102161.1556,18605962.0
2021-01-19,36642.23,37755.89,36069.81,36069.81,36912.85,-1.56%,16:13:35,23:59:38,57244195485.5,671081200699.8711,18605068.0
2021-01-18,35792.24,37299.29,34883.84,36630.08,36091.56,2.34%,12:28:32,05:31:34,49511702429.35,681470030572.0747,18604112.0
2021-01-17,36163.65,36722.35,34069.32,35791.28,35395.84,-1.03%,21:31:42,10:04:39,52359854336.21,665831621390.9865,18603181.0
2021-01-16,36821.65,37864.37,35633.55,36178.14,36748.96,-1.75%,10:07:38,22:08:38,57706187875.1,673000645230.8221,18602412.0
2021-01-15,39156.71,39577.71,34659.59,36825.37,37118.65,-5.95%,00:38:34,16:11:42,67760757880.72,685005864471.3622,18601468.0
2021-01-14,37325.11,39966.41,36868.56,39187.33,38417.48,4.99%,15:37:38,04:14:35,63615990033.01,728904366964.3611,18600512.0
2021-01-13,33915.12,37599.96,32584.67,37316.36,35092.32,10.03%,22:04:36,01:01:40,69364315979.28,694069582193.7559,18599606.0
2021-01-12,35516.36,36568.53,32697.98,33922.96,34633.25,-4.49%,07:46:37,14:38:39,74773277909.46,630920422745.0479,18598625.0
2021-01-11,38346.53,38346.53,30549.6,35566.66,34448.06,-7.25%,00:00:39,16:47:40,123320567398.62,661457321418.0524,18597681.0
2021-01-10,40254.22,41420.19,35984.63,38356.44,38702.41,-4.71%,01:49:36,20:31:40,79980747690.35,713304617760.9486,18596737.0
2021-01-09,40788.64,41436.35,38980.88,40254.55,40208.62,-1.31%,14:15:53,07:04:36,61984162837.07,748563483043.1383,18595750.0
2021-01-08,39381.77,41946.74,36838.64,40797.61,39392.69,3.6%,15:11:42,02:46:32,88107519479.5,758625941266.7522,18594862.0
2021-01-07,36833.87,40180.37,36491.19,39371.04,38335.78,6.89%,18:17:42,08:25:51,84762141031.49,732062681138.1346,18593937.0
2021-01-06,34013.61,36879.7,33514.03,36824.36,35196.86,8.26%,23:57:36,00:25:38,75289433810.59,684671246323.6501,18592887.0
2021-01-05,31977.04,34437.59,30221.19,33992.43,32329.39,6.3%,22:44:35,06:16:41,67547324781.68,631980005969.6278,18591787.0
2021-01-04,32810.95,33440.22,28722.76,31971.91,31081.49,-2.56%,04:07:42,10:19:42,81163475344.18,594384025390.8551,18590818.0
2021-01-03,32129.41,34608.56,32052.32,32782.02,33330.44,2.03%,07:47:38,00:20:45,78665235201.84,609409213147.0334,18589737.0
2021-01-02,29376.46,33155.12,29091.18,32127.27,31123.15,9.36%,19:49:42,00:31:44,67865420765.46,597205944668.8502,18588756.0
2021-01-01,28994.01,29600.63,28803.59,29374.15,29202.11,1.31%,12:38:43,00:16:43,40730301358.64,546001594837.51166,18587825.0
2020-12-31,28841.57,29244.88,28201.99,29001.72,28723.44,0.56%,00:23:36,14:34:43,46754964848.19,539051138107.7861,18586868.0
2020-12-30,27360.09,28937.74,27360.09,28840.95,28148.92,5.41%,21:46:44,00:00:43,51287442703.98,536033807160.8408,18585856.0
2020-12-29,27081.81,27370.72,25987.3,27362.44,26679.01,1.04%,23:56:30,05:28:41,45265946774.4,508523687096.6884,18584737.0
2020-12-28,26280.82,27389.11,26207.64,27084.81,26798.38,3.06%,13:31:40,00:05:41,49056742892.61,503339329917.2024,18583825.0
2020-12-27,26439.37,28288.84,25922.77,26272.29,27105.8,-0.63%,11:19:41,21:22:41,66479895605.09,488213268382.0132,18582818.0
2020-12-26,24677.02,26718.07,24522.69,26437.04,25620.38,7.13%,21:46:49,01:22:40,48332647295.43,491250863156.9848,18581918.0
2020-12-25,23733.57,24710.1,23463.67,24664.79,24086.88,3.92%,23:49:40,03:04:40,42068395845.63,458297232691.903,18581031.0
2020-12-24,23240.2,23768.34,22777.6,23735.95,23272.97,2.13%,23:53:40,03:16:35,41080759712.62,441017197764.42126,18580137.0
2020-12-23,23781.97,24024.49,22802.65,23241.34,23413.57,-2.27%,13:22:41,22:26:27,51146161904.32,431808778580.3048,18579337.0
2020-12-22,22794.04,23789.9,22430.6,23783.03,23110.25,4.34%,23:56:47,08:30:49,44171632680.6,441850902134.2294,18578412.0
2020-12-21,23474.46,24059.98,22159.37,22803.08,23109.68,-2.86%,04:20:46,12:47:42,45852713980.89,423625088584.1859,18577537.0
2020-12-20,23861.77,24209.66,23147.71,23477.3,23678.68,-1.61%,20:46:45,04:25:46,37844228421.87,436129331482.25616,18576643.0
2020-12-19,23132.87,24085.86,22826.47,23869.83,23456.16,3.19%,17:07:39,08:07:39,38487546579.56,443399267276.8764,18575718.0
2020-12-18,22806.8,23238.6,22399.81,23137.96,22819.2,1.45%,08:38:41,15:16:44,40387896274.68,429781092527.7448,18574718.0
2020-12-17,21308.35,23642.66,21234.68,22805.16,22438.67,7.02%,17:11:47,00:31:42,71378606373.62,423576934966.4241,18573731.0
2020-12-16,19418.82,21458.91,19298.32,21310.6,20378.61,9.74%,23:19:41,00:31:39,44409011479.22,395799863745.9665,18572912.0
2020-12-15,19246.92,19525.01,19079.84,19417.08,19302.42,0.88%,20:08:41,05:19:41,26741982541.5,360614771026.8855,18572043.0
2020-12-14,19144.49,19305.1,19012.71,19246.64,19158.9,0.53%,23:21:27,01:04:41,22473997681.14,357432550019.95447,18571162.0
2020-12-13,18806.77,19381.54,18734.33,19142.38,19057.94,1.78%,13:07:39,00:40:43,25450468636.54,355479173805.69794,18570268.0
2020-12-12,18051.32,18919.55,18046.04,18803.66,18482.79,4.17%,22:43:39,00:01:41,21752580801.79,349170613898.91974,18569293.0
2020-12-11,18263.93,18268.45,17619.53,18058.9,17943.99,-1.12%,00:04:41,11:40:53,27919640985.34,335326168918.5213,18568468.0
2020-12-10,18553.3,18553.3,17957.07,18264.99,18255.18,-1.55%,00:00:44,15:16:40,25547132265.47,339136939585.8366,18567593.0
2020-12-09,18320.88,18626.29,17935.55,18553.92,18280.92,1.27%,23:23:41,07:55:58,34420373070.86,344486483494.44324,18566781.0
2020-12-08,19191.53,19283.48,18269.95,18321.14,18776.72,-4.54%,06:01:41,23:16:51,31692288756.38,340148764251.7229,18565912.0
2020-12-07,19343.13,19411.83,18931.14,19191.63,19171.48,-0.78%,00:05:42,18:49:41,26896357742.24,356293229783.3031,18565031.0
2020-12-06,19154.18,19390.5,18897.89,19345.12,19144.2,1.0%,23:24:42,13:49:41,25293775713.52,359123541247.0556,18564037.0
2020-12-05,18698.39,19160.45,18590.19,19154.23,18875.32,2.44%,09:03:42,00:12:42,27242455063.89,355563938256.3379,18563206.0
2020-12-04,19446.97,19511.4,18697.19,18699.77,19104.29,-3.84%,00:40:44,23:51:49,33872388057.72,347111351136.3285,18562337.0
2020-12-03,19205.93,19566.19,18925.78,19445.4,19245.98,1.25%,16:04:40,05:48:40,31930317405.27,360933936016.877,18561406.0
2020-12-02,18801.74,19308.33,18347.72,19201.09,18828.03,2.12%,08:31:41,04:31:40,37387697138.68,356381007570.9198,18560456.0
2020-12-01,19633.77,19845.98,18321.92,18803.0,19083.95,-4.23%,11:17:41,13:16:42,49633658712.12,348976597317.84424,18559625.0
2020-11-30,18178.32,19749.26,18178.32,19625.84,18963.79,7.96%,15:18:39,00:00:41,47728480399.28,364229729425.8729,18558687.0
2020-11-29,17719.63,18283.63,17559.12,18177.48,17921.38,2.58%,21:36:12,01:43:41,31133957704.27,337336592123.068,18557937.0
2020-11-28,17112.93,17853.94,16910.65,17717.42,17382.29,3.53%,20:12:40,09:03:40,32601040733.64,328782832211.7004,18557043.0
2020-11-27,17153.91,17445.02,16526.42,17108.4,16985.72,-0.27%,01:20:44,16:01:41,38886494645.12,317464460530.40906,18556056.0
2020-11-26,18729.84,18866.29,16351.03,17150.62,17608.66,-8.43%,00:40:34,17:28:41,61396835736.94,318231964319.3874,18555125.0
2020-11-25,19104.41,19390.97,18581.15,18732.12,18986.06,-1.95%,13:50:42,23:22:33,43710357371.46,347558803507.37305,18554162.0
2020-11-24,18365.01,19348.27,18128.66,19107.46,18738.46,4.04%,16:16:33,06:10:48,51469565008.67,354504361032.3469,18553187.0
2020-11-23,18370.02,18711.43,18000.8,18364.12,18356.11,-0.03%,10:54:37,01:07:37,42741112307.9,340698070308.13434,18552375.0
2020-11-22,18642.23,18688.97,17671.38,18370.0,18180.18,-1.46%,00:21:36,11:57:36,41280434225.93,340790183317.33075,18551450.0
2020-11-21,18621.32,18936.62,18444.36,18642.23,18690.49,0.11%,02:28:36,12:04:35,39650210707.3,345819234184.5931,18550312.0
2020-11-20,17817.08,18773.23,17765.8,18621.31,18269.52,4.51%,16:16:36,01:01:35,36992873939.99,345411881099.1716,18549275.0
2020-11-19,17803.86,18119.55,17382.55,17817.09,17751.05,0.07%,15:23:36,09:57:34,36985055355.39,330475167134.4854,18548212.0
2020-11-18,17645.19,18393.95,17352.91,17804.01,17873.43,0.9%,04:55:35,15:25:48,49064800277.87,330218014062.15594,18547400.0
2020-11-17,16685.69,17782.92,16564.54,17645.41,17173.73,5.75%,18:03:36,04:02:33,39006849169.81,327257094857.4363,18546306.0
2020-11-16,15955.58,16816.18,15880.71,16716.11,16348.44,4.77%,21:14:36,00:34:40,31526766675.19,309889423249.1071,18538368.0
2020-11-15,16068.14,16123.11,15793.53,15955.59,15958.32,-0.7%,08:34:38,22:22:36,23653867582.7,295790551597.8903,18538368.0
2020-11-14,16317.81,16317.81,15749.19,16068.14,16033.5,-1.53%,00:00:40,17:19:39,27481710135.41,297877068422.63354,18538368.0
2020-11-13,16276.44,16463.18,15992.15,16317.81,16227.66,0.25%,02:09:37,16:32:40,31599492172.18,302505533181.2506,18538368.0
2020-11-12,15701.3,16305.0,15534.77,16276.34,15919.88,3.66%,23:48:39,00:18:42,34175758344.06,301736853824.6971,18538368.0
2020-11-11,15290.91,15916.26,15290.01,15701.34,15603.14,2.68%,18:35:56,00:12:40,29772374934.01,291077214051.6671,18538368.0
2020-11-10,15332.35,15450.33,15124.96,15290.9,15287.64,-0.27%,08:54:41,15:33:40,25574938143.15,283468380961.4247,18538368.0
2020-11-09,15479.6,15785.14,14865.53,15332.32,15325.34,-0.95%,12:01:42,16:17:41,34149115565.7,284236108837.2787,18538368.0
2020-11-08,14833.75,15637.32,14744.11,15479.57,15190.72,4.35%,18:07:37,00:19:40,26632075028.85,286955182899.01483,18537675.0
2020-11-07,15565.88,15737.1,14423.2,14833.75,15080.15,-4.7%,01:49:39,20:10:59,35024953705.62,274970333139.98395,18536800.0
2020-11-06,15579.73,15903.44,15226.84,15565.88,15565.14,-0.09%,01:16:38,20:22:44,39837841971.45,288526920959.49664,18535856.0
2020-11-05,14133.73,15706.4,14102.09,15579.85,14904.24,10.23%,23:18:40,00:44:41,40856321438.54,288771509680.94745,18534937.0
2020-11-04,13950.49,14218.77,13580.47,14133.71,13899.62,1.31%,17:29:39,07:59:45,35116364961.76,261954213176.1068,18534006.0
2020-11-03,13550.45,13984.98,13325.44,13950.3,13655.21,2.95%,23:32:50,03:17:44,29869951617.25,258541441763.9419,18533037.0
2020-11-02,13737.03,13808.32,13243.16,13550.49,13525.74,-1.36%,00:44:40,12:46:48,30771455467.79,251119864445.3435,18532162.0
2020-11-01,13780.99,13862.03,13628.38,13737.11,13745.2,-0.32%,00:13:42,04:19:39,24453857900.09,254569759062.5861,18531537.0
2020-10-31,13546.53,14028.21,13457.53,13780.99,13742.87,1.73%,10:07:43,04:07:39,30306464718.76,255372071116.27853,18530743.0
2020-10-30,13437.87,13651.52,13136.2,13546.52,13393.86,0.81%,20:51:39,07:29:41,30581485200.68,251018154919.98657,18530081.0
2020-10-29,13271.3,13612.05,12980.06,13437.88,13296.06,1.26%,17:46:40,12:32:42,56499499598.28,248995322466.39035,18529356.0
2020-10-28,13654.21,13837.7,12932.25,13271.29,13384.98,-2.8%,02:52:44,14:20:55,35867318894.92,245899824464.83197,18528712.0
2020-10-27,13075.24,13759.67,13060.84,13654.22,13410.26,4.43%,23:07:48,00:04:43,33749878155.99,252985946389.91595,18528043.0
2020-10-26,13031.2,13225.3,12822.38,13075.25,13023.84,0.34%,14:51:47,17:38:42,29461458313.16,242250997935.6733,18527450.0
2020-10-25,13108.06,13329.18,12910.06,13031.17,13119.62,-0.59%,04:24:44,11:23:43,24406920575.04,241425217439.9117,18526743.0
2020-10-24,12931.57,13145.07,12885.75,13108.06,13015.41,1.36%,15:09:43,00:31:43,24542317939.96,242839876186.2097,18525993.0
2020-10-23,12971.55,13015.96,12752.65,12931.54,12884.3,-0.31%,11:01:47,16:43:43,28974975002.91,239557562148.2678,18525062.0
2020-10-22,12801.64,13161.59,12717.09,12965.89,12939.34,1.28%,22:23:45,04:44:44,34729759598.05,240166387521.54385,18522937.0
2020-10-21,11913.08,13184.57,11900.93,12823.69,12542.75,7.64%,23:01:43,00:07:56,43414712626.05,237532386962.5129,18522937.0
2020-10-20,11745.97,11999.92,11681.48,11916.34,11840.7,1.45%,17:53:00,03:20:44,30915821592.1,220721282864.58752,18522581.0
2020-10-19,11495.04,11799.09,11408.29,11742.04,11603.69,2.15%,16:02:43,04:37:43,23860769927.72,217482407293.08884,18521693.0
2020-10-18,11355.98,11483.36,11347.58,11483.36,11415.47,1.12%,23:59:42,00:06:44,18283314340.34,212682581771.31265,18520937.0
2020-10-17,11322.12,11386.26,11285.35,11358.1,11335.8,0.32%,15:06:44,00:43:59,19130430173.84,210353665235.4524,18520143.0
2020-10-16,11502.83,11540.06,11223.01,11322.12,11381.54,-1.57%,01:45:45,09:22:05,25635480771.68,209676088343.852,18519150.0
2020-10-15,11426.6,11569.91,11303.6,11495.35,11436.76,0.6%,20:11:43,09:48:43,24487233057.77,212873103428.00137,18518193.0
2020-10-14,11429.05,11539.98,11307.83,11429.51,11423.9,0.0%,14:02:43,18:41:44,24103426719.26,211643390713.38095,18517281.0
2020-10-13,11548.72,11548.98,11321.22,11425.9,11435.1,-1.06%,00:21:44,14:18:42,24241420250.86,211565586739.30667,18516318.0
2020-10-12,11392.64,11698.47,11240.69,11555.36,11469.58,1.43%,22:16:42,10:47:43,26163972641.65,213950143824.2092,18515225.0
2020-10-11,11296.08,11428.81,11288.63,11384.18,11358.72,0.78%,15:31:43,00:52:06,19968627059.96,210766812992.17508,18514006.0
2020-10-10,11059.14,11442.21,11056.94,11296.36,11249.58,2.15%,03:16:44,00:01:41,22877978587.76,209130239494.6501,18513062.0
2020-10-09,10927.91,11102.67,10846.85,11064.46,10974.76,1.25%,16:01:43,06:16:42,22799117612.79,204827451843.37863,18512200.0
2020-10-08,10669.37,10945.74,10562.61,10915.69,10754.18,2.31%,17:28:42,09:03:42,63314794397.11,202064144550.3406,18511356.0
2020-10-07,10603.36,10680.51,10562.51,10668.97,10621.51,0.62%,19:17:54,01:43:54,37799458435.8,197485816054.93155,18510300.0
2020-10-06,10796.31,10797.58,10528.89,10604.41,10663.24,-1.78%,00:16:59,20:59:53,42623695307.43,196281911458.15375,18509468.0
2020-10-05,10676.53,10793.51,10634.6,10793.34,10714.06,1.09%,23:57:04,06:28:59,47537578008.85,199769602127.94168,18508600.0
2020-10-04,10550.44,10686.0,10534.39,10669.58,10610.2,1.13%,20:06:00,01:31:41,71251776994.76,197468899356.8617,18507650.0
2020-10-03,10575.1,10598.94,10511.13,10549.33,10555.04,-0.24%,19:36:42,08:21:42,44660271563.32,195233191301.2567,18506693.0
2020-10-02,10619.82,10657.84,10416.69,10575.98,10537.26,-0.41%,04:24:43,05:35:47,48661453917.96,195716085732.39612,18505725.0
2020-10-01,10795.25,10933.62,10472.36,10619.45,10702.99,-1.63%,09:52:42,16:49:42,40023134099.57,196512086756.2781,18504918.0
2020-09-30,10843.87,10847.26,10669.32,10784.49,10758.29,-0.55%,00:08:43,09:49:42,44171073700.19,199556965503.7717,18504068.0
2020-09-29,10709.65,10860.0,10649.5,10844.64,10754.75,1.26%,23:23:03,17:16:43,46582396602.08,200660083838.7249,18503156.0
2020-09-28,10776.61,10945.35,10703.89,10709.65,10824.62,-0.62%,13:22:15,23:52:08,47762394730.65,198154065044.1842,18502381.0
2020-09-27,10746.89,10803.98,10622.92,10775.27,10713.45,0.26%,23:53:43,12:09:43,53745972818.15,199357967522.5053,18501437.0
2020-09-26,10695.58,10773.0,10667.28,10750.72,10720.14,0.52%,06:31:42,00:56:50,46852525492.63,198893019773.83698,18500431.0
2020-09-25,10761.11,10777.7,10578.91,10692.72,10678.3,-0.64%,00:31:41,14:15:50,39348590957.36,197809986225.92685,18499506.0
2020-09-24,10248.79,10771.06,10231.49,10760.07,10501.28,4.99%,23:02:42,00:06:51,47144380901.69,199045623654.10297,18498550.0
2020-09-23,10535.49,10537.83,10197.86,10246.19,10367.85,-2.75%,00:02:40,20:55:51,23788661866.99,189529920746.46765,18497606.0
2020-09-22,10459.62,10568.08,10382.73,10538.46,10475.4,0.75%,21:44:00,08:02:01,23621787803.58,194932197947.436,18497218.0
2020-09-21,10934.93,10988.3,10380.26,10462.26,10684.28,-4.32%,04:37:00,15:24:01,28884999243.67,193514327128.297,18496418.0
2020-09-20,11095.87,11095.87,10814.48,10938.27,10955.18,-1.42%,00:00:00,16:23:00,24699523787.72,202308927892.353,18495512.0
2020-09-19,10933.75,11134.09,10909.62,11094.35,11021.86,1.47%,12:04:00,08:27:00,22764204007.57,205185696336.192,18494618.0
2020-09-18,10951.82,11034.91,10829.66,10944.59,10932.28,-0.07%,09:52:01,18:08:00,26341903912.39,202405809880.581,18493693.0
2020-09-17,10973.25,11037.42,10774.63,10948.99,10906.02,-0.22%,00:54:01,13:17:01,38151810523.05,202475761712.394,18492643.0
2020-09-16,10797.76,11100.12,10704.88,10974.9,10902.5,1.64%,16:51:01,00:56:00,30769986454.53,202942925722.083,18491543.0
2020-09-15,10677.75,10938.63,10656.46,10796.95,10797.54,1.12%,12:45:01,09:07:01,32509451925.05,199641896761.512,18490581.0
2020-09-14,10328.73,10800.01,10266.01,10680.84,10533.01,3.41%,15:39:01,01:04:00,35453581939.72,197484272946.612,18489587.0
2020-09-13,10452.4,10577.22,10224.33,10323.76,10400.78,-1.23%,04:05:00,19:15:00,36506852789.3,190870759062.079,18488500.0
2020-09-12,10409.86,10578.84,10292.39,10442.17,10435.62,0.31%,20:07:00,12:39:00,36750077323.54,193049493276.593,18487487.0
2020-09-11,10369.03,10434.92,10140.84,10400.91,10287.88,0.31%,15:15:01,03:59:01,45201121774.78,192275791668.534,18486431.0
2020-09-10,10242.33,10503.91,10238.14,10363.14,10371.02,1.18%,14:12:00,00:01:01,54406443210.51,191568387061.555,18485556.0
2020-09-09,10134.15,10350.54,10017.25,10242.35,10183.9,1.07%,19:06:01,03:20:01,24128292754.85,189325507175.126,18484581.0
2020-09-08,10369.31,10414.78,9945.11,10131.52,10179.94,-2.29%,22:15:01,11:49:00,33430927462.23,187267336727.676,18483643.0
2020-09-07,10281.0,10399.15,9916.49,10369.56,10157.82,0.86%,13:20:01,12:38:00,33703098409.31,191657203885.383,18482668.0
2020-09-06,10167.22,10353.93,10056.89,10280.35,10205.41,1.11%,21:55:01,05:23:00,37071460174.47,189997214393.289,18481587.0
2020-09-05,10512.53,10581.57,9946.68,10169.57,10264.12,-3.26%,19:31:00,19:52:00,44916565291.55,187940141275.803,18480643.0
2020-09-04,10230.37,10663.92,10207.94,10511.81,10435.93,2.75%,11:39:00,14:53:00,29965130373.75,194255818703.632,18479762.0
2020-09-03,11407.19,11443.02,10182.47,10245.3,10812.74,-10.19%,00:50:01,23:43:00,31927261554.77,189322069063.343,18478925.0
2020-09-02,11964.82,11964.82,11290.79,11414.03,11627.8,-4.6%,00:00:01,15:08:02,28037405298.84,210909793680.913,18478112.0
2020-09-01,11679.32,12067.08,11601.13,11970.48,11834.1,2.49%,22:24:00,00:31:00,27311555343.11,221181001606.839,18477206.0
2020-08-31,11713.31,11768.88,11598.32,11680.82,11683.6,-0.28%,13:26:00,10:15:00,22285928250.31,215817677821.857,18476243.0
2020-08-30,11508.71,11715.26,11492.38,11711.51,11603.82,1.76%,23:33:00,00:05:00,19760127944.66,216373660045.36,18475306.0
2020-08-29,11541.05,11585.64,11466.29,11506.87,11525.96,-0.3%,07:50:01,14:05:00,17485597759.14,212583870983.482,18474525.0
2020-08-28,11325.3,11545.62,11316.42,11542.5,11431.02,1.92%,23:52:00,00:19:00,19807127587.51,213231661583.088,18473612.0
2020-08-27,11485.61,11570.79,11185.94,11323.4,11378.37,-1.41%,13:32:01,17:51:00,23240415075.98,209172436816.551,18472587.0
2020-08-26,11366.89,11530.05,11296.99,11488.36,11413.52,1.07%,16:41:01,00:51:00,22466660957.63,212210534428.287,18471781.0
2020-08-25,11773.59,11778.3,11189.85,11366.14,11484.08,-3.46%,02:00:01,18:22:01,26301509931.93,209942744480.573,18470900.0
2020-08-24,11663.69,11807.63,11623.25,11774.6,11715.44,0.95%,12:25:01,00:22:00,20681511754.57,217477962650.242,18470100.0
2020-08-23,11679.7,11713.43,11559.92,11664.85,11636.68,-0.13%,20:22:00,11:04:00,18482062657.8,215439967321.336,18469162.0
2020-08-22,11585.48,11689.41,11448.81,11681.83,11569.11,0.83%,23:57:00,01:14:01,20224191305.96,215742068894.983,18468181.0
2020-08-21,11878.03,11899.26,11564.98,11592.49,11732.12,-2.4%,00:13:00,21:59:00,23762425998.95,214082401860.976,18467337.0
2020-08-20,11761.5,11900.41,11710.06,11878.37,11805.24,0.99%,21:30:01,06:00:00,20175242944.67,219350310325.759,18466362.0
2020-08-19,11990.88,12028.92,11687.33,11758.28,11858.12,-1.94%,01:23:01,20:26:01,24502851117.26,217122068305.445,18465456.0
2020-08-18,12251.9,12335.71,11954.53,11991.23,12145.12,-2.13%,03:05:01,16:13:01,26043227671.88,221413097553.274,18464581.0
2020-08-17,11895.66,12359.06,11806.7,12254.4,12082.88,3.02%,16:05:00,06:09:00,28227687026.77,226261747567.102,18463712.0
2020-08-16,11866.69,11934.9,11737.19,11892.8,11836.04,0.22%,04:02:00,12:18:00,20583375490.17,219576092170.359,18462937.0
2020-08-15,11768.7,11963.2,11768.7,11865.7,11865.95,0.82%,21:41:00,00:00:01,23354924400.34,219064372745.259,18461987.0
2020-08-14,11772.66,12150.99,11685.46,11768.87,11918.22,-0.03%,18:48:00,15:19:01,24237958589.06,217265120502.897,18461000.0
2020-08-13,11588.41,11796.4,11216.87,11784.14,11506.64,1.69%,23:57:00,09:32:01,27522199497.23,217534728412.949,18459962.0
2020-08-12,11404.6,11748.4,11249.61,11584.93,11499.0,1.58%,15:01:01,06:10:01,25064548486.49,213846666475.048,18459031.0
2020-08-11,11881.65,11932.71,11195.71,11410.53,11564.21,-3.97%,01:45:00,21:11:01,27039782639.91,210616121944.733,18458056.0
2020-08-10,11662.26,12045.14,11662.26,11878.11,11853.7,1.85%,04:11:00,00:00:00,26114112569.42,219235405395.415,18457093.0
2020-08-09,11737.33,11806.06,11548.78,11675.74,11677.42,-0.52%,00:38:00,18:01:00,17489608833.29,215490364254.781,18456250.0
2020-08-08,11604.55,11800.06,11558.43,11754.05,11679.24,1.29%,12:18:00,05:25:00,17572057837.41,216924147850.741,18455275.0
2020-08-07,11778.89,11898.04,11408.59,11601.47,11653.32,-1.51%,02:50:01,18:39:00,23132312867.15,214097928027.496,18454375.0
2020-08-06,11749.87,11902.34,11598.71,11779.77,11750.52,0.25%,19:21:01,04:43:01,23400740340.13,217377233001.076,18453431.0
